57,1,0.0353
3,1,0.1094
20,1,0.2029
49,1,0.2396
17,1,0.2862
63,1,0.34
90,1,0.4234
72,1,0.5887
14,1,0.7047
99,1,0.7382
33,1,0.846
46,1,0.9276
11,2,0.0428
53,2,0.0637
25,2,0.1016
52,2,0.1585
29,2,0.2701
67,2,0.3282
21,2,0.4879
85,2,0.51
48,2,0.5174
30,2,0.6938
73,2,0.7816
62,3,0.0576
41,3,0.5291
13,3,0.7807
80,3,0.8443
100,3,0.9109
26,3,0.9383
69,4,0.0861
12,4,0.0863
16,4,0.1752
78,4,0.2375
32,4,0.3313
96,4,0.4323
15,4,0.462
56,4,0.5074
19,4,0.6319
71,4,0.7106
93,4,0.8071
7,4,0.8896
59,5,0.1988
97,5,0.2356
50,5,0.2763
2,5,0.2966
92,5,0.3772
44,5,0.509
51,5,0.6961
81,5,0.8065
77,6,0.0661
86,6,0.2614
39,6,0.266
95,6,0.2767
75,6,0.2895
9,6,0.429
61,6,0.7912
6,6,0.7926
87,6,0.8369
94,6,0.9437
45,6,0.9566
40,7,0.0107
27,7,0.0692
38,7,0.1232
88,7,0.2649
98,7,0.4003
84,7,0.4197
5,7,0.4654
28,7,0.563
74,7,0.5722
55,7,0.5883
83,8,0.0254
22,8,0.1491
36,8,0.1798
66,8,0.2324
37,8,0.3292
42,8,0.4534
91,8,0.5764
23,8,0.6454
4,8,0.7793
1,8,0.799
47,8,0.84
24,8,0.846
64,8,0.931
79,9,0.2324
89,9,0.2943
65,9,0.4655
18,9,0.4656
68,9,0.8908
31,9,0.9013
8,9,0.9509
70,9,0.9692
10,10,0.1815
82,10,0.387
54,10,0.4681
34,10,0.5149
35,10,0.5893
43,10,0.6583
76,10,0.6738
58,10,0.8253
60,10,0.9357
