78760,1,0.002
3520,1,0.0403
38910,1,0.1014
73269,1,0.1424
61398,1,0.1562
59386,1,0.215
20943,1,0.2226
60701,1,0.2318
37720,1,0.2478
18450,1,0.2689
3738,1,0.2975
9472,1,0.3155
5458,1,0.3217
16671,1,0.3321
11473,1,0.4342
88164,1,0.5266
82979,1,0.5466
72179,1,0.5987
90723,1,0.6502
95012,1,0.7791
8232,1,0.8214
10804,1,0.8356
4164,1,0.8452
43843,1,0.8802
15331,1,0.9001
15619,1,0.977
46625,1,0.9862
51406,2,0.0071
56441,2,0.0225
72604,2,0.0976
13812,2,0.1582
89538,2,0.1943
76068,2,0.1958
76505,2,0.2196
974,2,0.2236
62712,2,0.2411
76720,2,0.2499
72903,2,0.2532
46938,2,0.3015
40123,2,0.3492
10828,2,0.379
55838,2,0.4552
80563,2,0.457
6953,2,0.5174
78243,2,0.5563
83878,2,0.5916
91323,2,0.606
32841,2,0.622
94786,2,0.6893
194,2,0.6923
31015,2,0.7119
86533,2,0.7347
82611,2,0.7406
83026,2,0.7416
68215,2,0.7445
19099,2,0.7954
68432,2,0.8005
77294,2,0.8428
17218,2,0.9123
40299,2,0.9616
22740,3,0.0801
63177,3,0.0831
56221,3,0.0975
67169,3,0.1125
23610,3,0.1267
5724,3,0.2525
64592,3,0.2866
62351,3,0.3053
2120,3,0.405
63505,3,0.4108
67855,3,0.4822
1973,3,0.6041
77358,3,0.6537
82520,3,0.678
37718,3,0.7105
46020,3,0.7393
27541,3,0.8922
91308,3,0.8951
73349,3,0.9229
5360,4,0.0945
70961,4,0.1119
54662,4,0.1204
65044,4,0.1325
81599,4,0.1425
44157,4,0.1924
7107,4,0.1994
25193,4,0.2318
51762,4,0.2462
13991,4,0.318
70525,4,0.4615
32415,4,0.4756
76533,4,0.5001
86180,4,0.5575
53770,4,0.5638
58408,4,0.6584
32516,4,0.7471
91010,4,0.7979
59699,4,0.8116
25423,4,0.8216
10177,4,0.8291
72991,4,0.8449
64031,4,0.8968
79275,4,0.911
29482,5,0.0237
6871,5,0.0464
93710,5,0.0607
65534,5,0.0836
53158,5,0.0856
6638,5,0.1113
5235,5,0.1464
55390,5,0.1549
92458,5,0.1828
58635,5,0.21
29608,5,0.2218
67450,5,0.2301
73357,5,0.2574
54107,5,0.3038
80126,5,0.3049
6830,5,0.3135
85750,5,0.4194
48290,5,0.4452
70616,5,0.4923
17474,5,0.5317
92668,5,0.5891
23486,5,0.6028
78386,5,0.6987
70729,5,0.7049
31760,5,0.7111
12020,5,0.734
38027,5,0.7571
82075,5,0.7606
54858,5,0.788
74867,5,0.8106
63537,5,0.8629
78604,5,0.9024
28702,5,0.9208
52611,5,0.9224
73831,5,0.9392
42500,5,0.9615
60167,5,0.9741
80250,6,0.0036
40003,6,0.0308
17324,6,0.0651
46347,6,0.133
51119,6,0.1648
54910,6,0.1833
30735,6,0.1874
91982,6,0.1905
35908,6,0.1999
93666,6,0.2107
58789,6,0.23
63674,6,0.2537
25446,6,0.2608
97955,6,0.3441
28204,6,0.4131
36439,6,0.4433
9752,6,0.444
63190,6,0.5114
52903,6,0.5221
77207,6,0.6202
3627,6,0.7014
54588,6,0.7102
7064,6,0.7397
23867,6,0.8045
30250,6,0.811
58510,6,0.845
41616,6,0.8503
28148,6,0.857
9560,6,0.949
97263,6,0.9558
61313,6,0.9917
73011,6,0.9995
13154,7,0.0122
48157,7,0.1485
14306,7,0.1624
58371,7,0.1843
44552,7,0.2718
2516,7,0.2891
97869,7,0.3524
73854,7,0.3697
55936,7,0.401
32288,7,0.4851
13953,7,0.4969
43736,7,0.5099
74999,7,0.5204
27901,7,0.5254
98784,7,0.686
23933,7,0.7166
47231,7,0.7371
35233,7,0.7822
18924,7,0.7857
94521,7,0.8274
39736,7,0.8298
27083,7,0.8401
11392,7,0.8506
39443,7,0.9541
38965,8,0.0212
62252,8,0.04
52087,8,0.0856
17509,8,0.0936
41576,8,0.1026
45274,8,0.1108
