342,27,0.9041
31,64,0.882
721,45,0.7656
488,85,0.8536
452,42,0.304
685,48,0.7682
426,100,0.1575
926,38,0.4521
636,80,0.8708
815,23,0.9193
353,51,0.7756
98,80,0.0966
835,36,0.2117
936,19,0.3743
692,77,0.1684
876,9,0.391
2,48,0.9605
833,75,0.2316
897,80,0.1459
311,21,0.8951
995,50,0.6626
475,57,0.784
870,58,0.4538
565,57,0.0932
447,69,0.1338
489,55,0.661
734,65,0.3906
357,56,0.4756
138,34,0.1007
935,92,0.9553
850,44,0.0251
939,33,0.3253
179,56,0.6125
667,56,0.2891
446,64,0.0148
810,98,0.0662
755,62,0.1596
965,86,0.9301
197,13,0.5365
170,45,0.8691
239,19,0.4586
254,87,0.4006
869,59,0.4769
273,59,0.0945
104,39,0.1771
912,3,0.2425
68,18,0.3532
776,14,0.9955
377,40,0.6438
807,62,0.0628
300,32,0.3222
402,76,0.1494
746,34,0.946
760,1,0.4999
922,26,0.5792
927,88,0.2566
349,73,0.7994
559,97,0.8122
1,22,0.4213
224,19,0.3913
918,79,0.1238
361,64,0.0037
29,68,0.8484
188,25,0.3425
990,1,0.1792
907,2,0.3395
640,53,0.7214
158,22,0.2376
39,42,0.3015
229,61,0.1181
482,98,0.6291
740,12,0.3198
274,27,0.0693
341,12,0.3476
522,26,0.3138
299,70,0.4963
403,23,0.03
937,53,0.891
913,25,0.9095
368,37,0.6591
654,57,0.7501
799,27,0.2367
953,34,0.186
778,73,0.4988
54,3,0.6774
737,47,0.9109
741,8,0.6073
669,5,0.1975
107,65,0.5234
637,90,0.7904
42,16,0.5652
951,65,0.5094
61,22,0.2203
684,98,0.8871
777,60,0.256
791,74,0.8248
6,63,0.2285
691,62,0.4797
575,86,0.1168
920,86,0.9645
223,99,0.3776
235,46,0.8884
374,88,0.8615
671,30,0.3395
726,71,0.375
169,98,0.2546
535,75,0.0127
997,12,0.2231
33,80,0.6371
602,36,0.4764
695,26,0.311
704,93,0.6885
111,65,0.7226
256,47,0.2953
864,41,0.5116
288,19,0.359
686,1,0.3241
724,24,0.1152
11,81,0.3365
398,12,0.994
779,52,0.0734
520,26,0.6329
25,87,0.3678
986,75,0.2935
16,29,0.9053
234,33,0.3042
433,52,0.0942
409,61,0.0685
491,100,0.2991
485,6,0.071
456,36,0.5182
117,2,0.929
615,31,0.3978
305,54,0.264
373,15,0.851
103,11,0.2725
857,81,0.1326
97,55,0.7015
423,94,0.215
814,62,0.7283
307,11,0.8852
424,66,0.7936
716,68,0.223
40,16,0.1994
842,61,0.3663
917,99,0.1428
730,71,0.1585
561,69,0.5078
517,14,0.9915
118,8,0.2322
458,49,0.6503
968,100,0.5328
434,88,0.0258
929,62,0.2914
952,85,0.0129
579,27,0.5692
166,93,0.2258
441,58,0.1458
572,35,0.0177
805,88,0.2851
752,17,0.0151
180,90,0.2837
547,37,0.8808
831,25,0.0042
21,52,0.0099
564,30,0.0777
909,92,0.5768
410,15,0.1014
58,14,0.0143
63,72,0.0119
202,36,0.3705
641,31,0.6566
504,1,0.6408
903,77,0.1697
938,79,0.1194
389,94,0.2221
539,98,0.4011
762,73,0.0449
286,10,0.1776
20,48,0.6376
94,3,0.1465
898,17,0.6367
881,59,0.6233
532,53,0.1686
989,1,0.5953
562,19,0.8031
609,73,0.0465
160,75,0.2473
621,31,0.2499
408,2,0.2816
910,29,0.5961
67,36,0.6002
298,10,0.639
203,24,0.0321
418,88,0.5214
91,74,0.1491
471,39,0.777
406,29,0.0762
46,70,0.3797
121,45,0.4469
840,53,0.0538
643,14,0.4893
282,17,0.1206
902,74,0.2909
428,7,0.2378
13,13,0.676
316,61,0.389
265,89,0.4252
983,1,0.6319
708,31,0.1821
993,44,0.7051
608,8,0.2496
566,98,0.3419
251,77,0.8948
550,29,0.1391
157,52,0.0649
74,76,0.9109
947,88,0.3962
592,2,0.3757
187,65,0.4298
603,91,0.3013
731,64,0.602
168,38,0.037
574,71,0.6722
996,94,0.5184
347,49,0.4864
159,78,0.6718
957,40,0.2368
567,43,0.0703
560,56,0.6449
397,63,0.2388
95,25,0.5679
759,84,0.1993
966,28,0.1809
660,30,0.1918
392,50,0.2757
186,26,0.3723
328,76,0.9162
323,1,0.7821
720,39,0.2858
661,83,0.502
228,7,0.5438
472,25,0.5151
635,11,0.76
139,72,0.5975
887,10,0.9344
954,17,0.7194
674,40,0.7468
163,9,0.4639
439,21,0.8314
970,46,0.8228
600,94,0.3039
733,43,0.1714
916,55,0.2533
498,46,0.9103
4,35,0.627
149,42,0.4686
865,29,0.7314
345,54,0.649
930,93,0.5025
632,42,0.8999
557,44,0.7014
451,48,0.495
945,84,0.8088
340,46,0.4847
587,98,0.9431
291,84,0.6724
882,30,0.0646
290,7,0.1017
473,84,0.4085
658,57,0.4108
767,74,0.7492
638,80,0.0927
979,58,0.3103
220,46,0.4673
540,36,0.2227
211,23,0.1894
370,63,0.7687
360,62,0.8007
580,29,0.654
86,71,0.8305
889,82,0.3368
804,16,0.295
607,38,0.4187
932,4,0.9077
222,69,0.1258
366,33,0.1469
57,80,0.6756
213,28,0.8373
811,96,0.7668
332,33,0.408
429,31,0.2663
355,16,0.1901
71,89,0.9074
715,13,0.851
611,62,0.1519
387,29,0.3053
457,30,0.2702
651,74,0.8419
693,67,0.3022
649,86,0.5691
334,64,0.0332
757,3,0.3022
590,10,0.569
436,29,0.124
495,41,0.7475
502,62,0.6125
96,40,0.7774
62,15,0.1377
133,44,0.3257
216,22,0.9048
19,38,0.8648
980,23,0.2252
236,97,0.9497
212,5,0.3381
908,9,0.238
618,80,0.5778
444,33,0.366
454,90,0.0401
915,32,0.1146
156,49,0.1632
83,48,0.6773
481,34,0.5425
758,68,0.7636
688,38,0.2273
227,30,0.7335
710,57,0.924
183,20,0.4946
554,27,0.9714
114,24,0.0185
435,5,0.512
190,93,0.2713
257,60,0.3847
798,57,0.8615
106,96,0.5683
38,19,0.1374
494,64,0.4008
30,56,0.0357
591,83,0.0868
783,58,0.4782
304,56,0.7185
713,56,0.1715
146,21,0.1914
820,32,0.2658
629,78,0.054
399,13,0.6218
510,73,0.4124
271,53,0.5872
942,30,0.5056
76,7,0.5878
963,12,0.7977
727,45,0.4317
259,88,0.7943
443,68,0.9098
176,44,0.7312
165,35,0.8675
391,98,0.383
474,67,0.0118
109,27,0.4166
171,54,0.8193
646,79,0.8783
555,39,0.2354
774,95,0.2387
182,9,0.3401
401,90,0.6917
155,22,0.2205
827,2,0.2361
928,71,0.2081
546,13,0.0898
55,13,0.441
66,51,0.388
919,37,0.0175
405,86,0.9517
430,3,0.234
384,13,0.1826
356,52,0.2119
450,77,0.2549
32,58,0.3902
232,74,0.7872
464,48,0.3772
217,8,0.2061
890,48,0.2137
664,79,0.2656
868,33,0.1997
310,84,0.2691
416,94,0.8255
655,78,0.8438
412,22,0.2602
449,13,0.2199
237,22,0.7662
65,93,0.2228
988,90,0.4702
272,16,0.3363
317,27,0.5007
93,39,0.5574
679,3,0.5151
895,1,0.5475
153,64,0.6287
861,7,0.1414
193,47,0.7263
287,29,0.8257
623,14,0.8671
821,77,0.2053
324,20,0.6202
969,74,0.6661
853,32,0.2499
141,41,0.3147
260,24,0.3134
37,74,0.9573
248,29,0.4832
563,7,0.6462
493,72,0.7101
732,41,0.2795
719,56,0.5815
453,66,0.8222
162,59,0.6299
275,46,0.4884
533,21,0.1476
308,24,0.2827
268,4,0.815
872,61,0.8333
888,79,0.8287
773,87,0.4921
689,69,0.7065
210,19,0.0173
921,26,0.5851
940,77,0.7476
506,12,0.1643
512,43,0.6481
659,14,0.2426
396,51,0.3109
613,26,0.1691
570,34,0.4985
884,26,0.5799
765,56,0.7599
709,85,0.255
209,69,0.0527
28,53,0.9767
528,78,0.1094
486,52,0.2014
950,36,0.3754
541,42,0.6614
975,37,0.2586
205,99,0.7729
507,81,0.2407
886,64,0.3902
959,6,0.3136
336,27,0.5717
849,86,0.1616
837,41,0.6845
394,23,0.9179
125,5,0.767
707,41,0.062
595,52,0.9464
90,15,0.1184
196,35,0.8723
673,37,0.9551
960,57,0.345
82,21,0.1738
781,57,0.5707
419,23,0.0508
761,76,0.857
129,42,0.1334
266,86,0.2052
771,72,0.4663
335,40,0.76
904,11,0.4644
705,17,0.1468
147,55,0.9403
469,8,0.8744
87,78,0.4504
524,16,0.4862
871,28,0.3624
612,52,0.1531
437,30,0.3613
622,38,0.1148
293,16,0.69
314,34,0.2538
352,93,0.9475
619,60,0.9598
543,89,0.4657
514,8,0.4358
925,17,0.7044
292,33,0.4365
350,91,0.0016
934,12,0.9517
569,13,0.0808
949,54,0.5031
537,58,0.545
551,2,0.5514
785,97,0.5629
244,77,0.1023
803,67,0.4518
34,91,0.7991
941,46,0.0828
215,23,0.865
198,63,0.1723
